Export_Log_ID,Reporting_Date,Settlement_Cycle_Code,Gross_Sales_Volume,Total_COGS,Tax_Component,Net_Profit_Amount,Corporate_Tax_Zone,Reconciliation_Match_Flag,Last_Sync_Timestamp,created_at,updated_at,source_system,etl_load_timestamp,record_version,is_active
EXP00000540,2024-06-23,DAILY,349190.43,235007.32,25598.61,88584.50,US_EAST,Y,2024-06-23T23:59:00,2024-06-23T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.537308,1,True
EXP00000541,2024-06-24,DAILY,402490.22,246673.31,27987.01,127829.90,US_WEST,Y,2024-06-24T23:59:00,2024-06-24T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.537308,1,True
EXP00000542,2024-06-25,DAILY,358611.42,279118.06,23900.26,55593.10,EU_CENTRAL,Y,2024-06-25T23:59:00,2024-06-25T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.537308,1,True
EXP00000543,2024-06-26,DAILY,322537.87,207346.44,23300.17,91891.26,LATAM,Y,2024-06-26T23:59:00,2024-06-26T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.537308,1,True
EXP00000544,2024-06-27,DAILY,367349.42,222105.43,25912.40,119331.59,LATAM,Y,2024-06-27T23:59:00,2024-06-27T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.537308,1,True
EXP00000545,2024-06-28,DAILY,349780.40,244779.85,24441.74,80558.81,US_EAST,Y,2024-06-28T23:59:00,2024-06-28T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.537308,1,True
EXP00000546,2024-06-29,DAILY,308436.01,242772.15,20986.93,44676.93,APAC,Y,2024-06-29T23:59:00,2024-06-29T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.538304,1,True
EXP00000547,2024-06-30,DAILY,336384.14,206524.54,22605.31,107254.29,EU_CENTRAL,Y,2024-06-30T23:59:00,2024-06-30T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.538304,1,True
EXP00000548,2024-07-01,DAILY,309851.10,200879.81,20121.11,88850.18,US_EAST,Y,2024-07-01T23:59:00,2024-07-01T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.538304,1,True
EXP00000549,2024-07-02,DAILY,349080.94,244770.79,23912.51,80397.64,US_EAST,Y,2024-07-02T23:59:00,2024-07-02T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.538304,1,True
EXP00000550,2024-07-03,DAILY,387667.82,247210.09,24872.12,115585.61,US_WEST,Y,2024-07-03T23:59:00,2024-07-03T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.538304,1,True
EXP00000551,2024-07-04,DAILY,300021.47,209095.64,20340.80,70585.03,US_EAST,Y,2024-07-04T23:59:00,2024-07-04T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.538304,1,True
EXP00000552,2024-07-05,DAILY,366397.24,241522.80,24856.24,100018.20,US_WEST,Y,2024-07-05T23:59:00,2024-07-05T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.538304,1,True
EXP00000553,2024-07-06,DAILY,368734.34,287671.60,25959.67,55103.07,EU_CENTRAL,Y,2024-07-06T23:59:00,2024-07-06T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.538304,1,True
EXP00000554,2024-07-07,DAILY,420052.11,261810.90,29224.41,129016.80,US_WEST,Y,2024-07-07T23:59:00,2024-07-07T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.538304,1,True
EXP00000555,2024-07-08,DAILY,369818.39,252680.69,23446.98,93690.72,LATAM,Y,2024-07-08T23:59:00,2024-07-08T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.538304,1,True
EXP00000556,2024-07-09,DAILY,372334.46,244581.91,24135.41,103617.14,US_WEST,Y,2024-07-09T23:59:00,2024-07-09T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.538304,1,True
EXP00000557,2024-07-10,DAILY,386345.81,286982.25,25742.77,73620.79,EU_CENTRAL,Y,2024-07-10T23:59:00,2024-07-10T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.538304,1,True
EXP00000558,2024-07-11,DAILY,449987.09,358963.51,28718.18,62305.40,EU_CENTRAL,Y,2024-07-11T23:59:00,2024-07-11T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.538304,1,True
EXP00000559,2024-07-12,DAILY,337071.23,231455.02,21927.88,83688.33,APAC,Y,2024-07-12T23:59:00,2024-07-12T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.538304,1,True
EXP00000560,2024-07-13,DAILY,329893.12,260987.19,22897.55,46008.38,EU_CENTRAL,Y,2024-07-13T23:59:00,2024-07-13T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.538304,1,True
EXP00000561,2024-07-14,DAILY,352943.24,250678.49,24293.88,77970.87,EU_CENTRAL,Y,2024-07-14T23:59:00,2024-07-14T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.538304,1,True
EXP00000562,2024-07-15,DAILY,355511.05,262400.12,25902.35,67208.58,LATAM,Y,2024-07-15T23:59:00,2024-07-15T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.538304,1,True
EXP00000563,2024-07-16,DAILY,337214.97,237336.40,24500.24,75378.33,US_WEST,Y,2024-07-16T23:59:00,2024-07-16T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000564,2024-07-17,DAILY,324840.90,214340.45,22725.68,87774.77,APAC,Y,2024-07-17T23:59:00,2024-07-17T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000565,2024-07-18,DAILY,318548.79,243065.60,23860.07,51623.12,US_WEST,Y,2024-07-18T23:59:00,2024-07-18T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000566,2024-07-19,DAILY,370916.40,229752.28,26160.25,115003.87,LATAM,Y,2024-07-19T23:59:00,2024-07-19T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000567,2024-07-20,DAILY,402719.30,277332.63,26464.76,98921.91,APAC,Y,2024-07-20T23:59:00,2024-07-20T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000568,2024-07-21,DAILY,308778.53,190462.35,21005.45,97310.73,US_WEST,Y,2024-07-21T23:59:00,2024-07-21T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000569,2024-07-22,DAILY,326100.98,223788.88,22509.38,79802.72,LATAM,Y,2024-07-22T23:59:00,2024-07-22T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000570,2024-07-23,DAILY,338728.04,258648.63,22759.42,57319.99,US_WEST,Y,2024-07-23T23:59:00,2024-07-23T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000571,2024-07-24,DAILY,340167.77,242939.68,23784.56,73443.53,APAC,Y,2024-07-24T23:59:00,2024-07-24T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000572,2024-07-25,DAILY,343817.63,213377.47,24496.22,105943.94,US_EAST,Y,2024-07-25T23:59:00,2024-07-25T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000573,2024-07-26,DAILY,340977.99,259168.10,25467.78,56342.11,US_EAST,Y,2024-07-26T23:59:00,2024-07-26T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000574,2024-07-27,DAILY,396281.53,315645.79,25459.26,55176.48,US_WEST,Y,2024-07-27T23:59:00,2024-07-27T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000575,2024-07-28,DAILY,326377.68,201669.07,21846.25,102862.36,LATAM,Y,2024-07-28T23:59:00,2024-07-28T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000576,2024-07-29,DAILY,338874.94,249914.63,23867.76,65092.55,US_EAST,Y,2024-07-29T23:59:00,2024-07-29T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000577,2024-07-30,DAILY,382149.86,249984.11,25797.90,106367.85,EU_CENTRAL,Y,2024-07-30T23:59:00,2024-07-30T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000578,2024-07-31,DAILY,312866.42,214931.73,21260.94,76673.75,US_EAST,Y,2024-07-31T23:59:00,2024-07-31T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000579,2024-08-01,DAILY,351005.11,270117.26,23950.10,56937.75,US_WEST,Y,2024-08-01T23:59:00,2024-08-01T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000580,2024-08-02,DAILY,382933.85,233344.67,25860.54,123728.64,EU_CENTRAL,Y,2024-08-02T23:59:00,2024-08-02T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000581,2024-08-03,DAILY,320068.31,213705.28,21394.41,84968.62,EU_CENTRAL,Y,2024-08-03T23:59:00,2024-08-03T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000582,2024-08-04,DAILY,329907.48,224613.70,21563.65,83730.13,APAC,Y,2024-08-04T23:59:00,2024-08-04T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000583,2024-08-05,DAILY,329098.29,199074.20,22694.34,107329.75,LATAM,Y,2024-08-05T23:59:00,2024-08-05T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000584,2024-08-06,DAILY,364925.09,253872.12,24172.17,86880.80,LATAM,Y,2024-08-06T23:59:00,2024-08-06T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000585,2024-08-07,DAILY,329792.66,224066.35,22793.42,82932.89,APAC,Y,2024-08-07T23:59:00,2024-08-07T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000586,2024-08-08,DAILY,287724.80,225805.69,20187.98,41731.13,APAC,Y,2024-08-08T23:59:00,2024-08-08T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000587,2024-08-09,DAILY,294839.74,225235.07,19751.27,49853.40,APAC,Y,2024-08-09T23:59:00,2024-08-09T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000588,2024-08-10,DAILY,364741.96,258485.85,25815.85,80440.26,APAC,Y,2024-08-10T23:59:00,2024-08-10T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000589,2024-08-11,DAILY,364179.42,266460.35,23833.16,73885.91,US_WEST,Y,2024-08-11T23:59:00,2024-08-11T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000590,2024-08-12,DAILY,279445.36,197599.82,19724.68,62120.86,EU_CENTRAL,Y,2024-08-12T23:59:00,2024-08-12T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000591,2024-08-13,DAILY,428673.09,335069.39,27115.06,66488.64,LATAM,Y,2024-08-13T23:59:00,2024-08-13T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000592,2024-08-14,DAILY,355875.07,265722.98,24908.90,65243.19,US_WEST,Y,2024-08-14T23:59:00,2024-08-14T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.539304,1,True
EXP00000593,2024-08-15,DAILY,365298.85,242687.08,24744.04,97867.73,EU_CENTRAL,Y,2024-08-15T23:59:00,2024-08-15T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.540816,1,True
EXP00000594,2024-08-16,DAILY,396111.93,289843.35,26185.38,80083.20,EU_CENTRAL,Y,2024-08-16T23:59:00,2024-08-16T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.540816,1,True
EXP00000595,2024-08-17,DAILY,332199.60,263042.93,23278.57,45878.10,LATAM,Y,2024-08-17T23:59:00,2024-08-17T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.540816,1,True
EXP00000596,2024-08-18,DAILY,359912.92,264996.27,23368.99,71547.66,US_EAST,Y,2024-08-18T23:59:00,2024-08-18T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.540816,1,True
EXP00000597,2024-08-19,DAILY,292759.89,176794.72,19207.02,96758.15,US_EAST,Y,2024-08-19T23:59:00,2024-08-19T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.540816,1,True
EXP00000598,2024-08-20,DAILY,319816.99,230354.56,21734.78,67727.65,APAC,Y,2024-08-20T23:59:00,2024-08-20T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.540816,1,True
EXP00000599,2024-08-21,DAILY,345748.18,214042.81,24937.34,106768.03,US_WEST,Y,2024-08-21T23:59:00,2024-08-21T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.540816,1,True
EXP00000600,2024-08-22,DAILY,289883.29,174326.80,20981.98,94574.51,US_WEST,Y,2024-08-22T23:59:00,2024-08-22T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.540816,1,True
EXP00000601,2024-08-23,DAILY,338183.46,257571.98,23678.43,56933.05,US_WEST,Y,2024-08-23T23:59:00,2024-08-23T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.540816,1,True
EXP00000602,2024-08-24,DAILY,350248.06,270340.71,24465.18,55442.17,US_WEST,Y,2024-08-24T23:59:00,2024-08-24T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.540816,1,True
EXP00000603,2024-08-25,DAILY,349862.16,218189.53,23742.88,107929.75,LATAM,Y,2024-08-25T23:59:00,2024-08-25T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.541356,1,True
EXP00000604,2024-08-26,DAILY,336567.54,241672.42,23393.16,71501.96,APAC,Y,2024-08-26T23:59:00,2024-08-26T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.541356,1,True
EXP00000605,2024-08-27,DAILY,308279.20,238452.22,21782.70,48044.28,US_WEST,Y,2024-08-27T23:59:00,2024-08-27T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.541356,1,True
EXP00000606,2024-08-28,DAILY,314745.85,210828.64,21739.70,82177.51,APAC,Y,2024-08-28T23:59:00,2024-08-28T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.541356,1,True
EXP00000607,2024-08-29,DAILY,393202.19,298513.03,26447.92,68241.24,LATAM,Y,2024-08-29T23:59:00,2024-08-29T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.541356,1,True
EXP00000608,2024-08-30,DAILY,349634.12,231151.05,23928.68,94554.39,US_EAST,Y,2024-08-30T23:59:00,2024-08-30T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.541356,1,True
EXP00000609,2024-08-31,DAILY,366554.46,281989.69,24695.63,59869.14,US_WEST,Y,2024-08-31T23:59:00,2024-08-31T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.541356,1,True
EXP00000610,2024-09-01,DAILY,302898.36,186872.53,21311.03,94714.80,LATAM,Y,2024-09-01T23:59:00,2024-09-01T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.541356,1,True
EXP00000611,2024-09-02,DAILY,363609.82,252999.90,25506.86,85103.06,LATAM,Y,2024-09-02T23:59:00,2024-09-02T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.541356,1,True
EXP00000612,2024-09-03,DAILY,400505.68,274337.61,25540.04,100628.03,EU_CENTRAL,Y,2024-09-03T23:59:00,2024-09-03T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.541356,1,True
EXP00000613,2024-09-04,DAILY,355366.42,272969.59,23456.11,58940.72,EU_CENTRAL,Y,2024-09-04T23:59:00,2024-09-04T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.541356,1,True
EXP00000614,2024-09-05,DAILY,350193.57,211614.98,25322.89,113255.70,US_WEST,Y,2024-09-05T23:59:00,2024-09-05T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.541356,1,True
EXP00000615,2024-09-06,DAILY,366505.17,279855.09,23310.45,63339.63,US_WEST,Y,2024-09-06T23:59:00,2024-09-06T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.541356,1,True
EXP00000616,2024-09-07,DAILY,359497.04,263080.73,24419.79,71996.52,APAC,Y,2024-09-07T23:59:00,2024-09-07T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.541356,1,True
EXP00000617,2024-09-08,DAILY,392872.07,281740.74,27295.16,83836.17,US_WEST,Y,2024-09-08T23:59:00,2024-09-08T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.541356,1,True
EXP00000618,2024-09-09,DAILY,330115.67,219675.39,24241.36,86198.92,EU_CENTRAL,Y,2024-09-09T23:59:00,2024-09-09T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.541356,1,True
EXP00000619,2024-09-10,DAILY,414747.12,329053.08,27180.27,58513.77,US_EAST,Y,2024-09-10T23:59:00,2024-09-10T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.541356,1,True
EXP00000620,2024-09-11,DAILY,378187.96,258035.33,25843.00,94309.63,US_WEST,Y,2024-09-11T23:59:00,2024-09-11T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.541356,1,True
EXP00000621,2024-09-12,DAILY,353729.54,231997.74,24691.50,97040.30,LATAM,Y,2024-09-12T23:59:00,2024-09-12T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.542368,1,True
EXP00000622,2024-09-13,DAILY,318434.42,227046.22,22097.32,69290.88,US_WEST,Y,2024-09-13T23:59:00,2024-09-13T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.542368,1,True
EXP00000623,2024-09-14,DAILY,353463.50,215972.21,26091.79,111399.50,EU_CENTRAL,Y,2024-09-14T23:59:00,2024-09-14T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.542368,1,True
EXP00000624,2024-09-15,DAILY,309516.23,241775.70,22237.79,45502.74,EU_CENTRAL,Y,2024-09-15T23:59:00,2024-09-15T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.542368,1,True
EXP00000625,2024-09-16,DAILY,368799.05,251118.94,25837.81,91842.30,US_EAST,Y,2024-09-16T23:59:00,2024-09-16T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.542368,1,True
EXP00000626,2024-09-17,DAILY,385576.19,236230.60,26831.54,122514.05,EU_CENTRAL,Y,2024-09-17T23:59:00,2024-09-17T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.542368,1,True
EXP00000627,2024-09-18,DAILY,347360.74,240737.83,24045.37,82577.54,US_EAST,Y,2024-09-18T23:59:00,2024-09-18T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.542368,1,True
EXP00000628,2024-09-19,DAILY,401424.52,259931.58,25148.53,116344.41,LATAM,Y,2024-09-19T23:59:00,2024-09-19T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.542368,1,True
EXP00000629,2024-09-20,DAILY,365756.16,253303.71,26609.24,85843.21,US_WEST,Y,2024-09-20T23:59:00,2024-09-20T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.542368,1,True
EXP00000630,2024-09-21,DAILY,358593.07,222617.40,24504.44,111471.23,US_EAST,Y,2024-09-21T23:59:00,2024-09-21T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.542368,1,True
EXP00000631,2024-09-22,DAILY,329565.29,250552.27,22933.26,56079.76,US_WEST,Y,2024-09-22T23:59:00,2024-09-22T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.542368,1,True
EXP00000632,2024-09-23,DAILY,362883.68,222273.34,24803.01,115807.33,US_WEST,Y,2024-09-23T23:59:00,2024-09-23T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.542368,1,True
EXP00000633,2024-09-24,DAILY,321120.16,247027.79,20772.68,53319.69,US_WEST,Y,2024-09-24T23:59:00,2024-09-24T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.542368,1,True
EXP00000634,2024-09-25,DAILY,327866.35,207914.52,21373.24,98578.59,US_EAST,Y,2024-09-25T23:59:00,2024-09-25T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.542368,1,True
EXP00000635,2024-09-26,DAILY,366457.00,280630.74,24492.11,61334.15,APAC,Y,2024-09-26T23:59:00,2024-09-26T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.542368,1,True
EXP00000636,2024-09-27,DAILY,380341.34,284287.98,27134.62,68918.74,US_WEST,Y,2024-09-27T23:59:00,2024-09-27T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.542368,1,True
EXP00000637,2024-09-28,DAILY,284757.47,205755.43,19156.16,59845.88,US_WEST,Y,2024-09-28T23:59:00,2024-09-28T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.542368,1,True
EXP00000638,2024-09-29,DAILY,434333.73,283780.69,28036.14,122516.90,EU_CENTRAL,Y,2024-09-29T23:59:00,2024-09-29T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.542368,1,True
EXP00000639,2024-09-30,DAILY,323229.41,233051.91,22207.47,67970.03,LATAM,Y,2024-09-30T23:59:00,2024-09-30T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.542368,1,True
EXP00000640,2024-10-01,DAILY,389645.60,254975.36,26687.42,107982.82,US_WEST,Y,2024-10-01T23:59:00,2024-10-01T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.543368,1,True
EXP00000641,2024-10-02,DAILY,364152.24,274743.07,24240.36,65168.81,LATAM,Y,2024-10-02T23:59:00,2024-10-02T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.543368,1,True
EXP00000642,2024-10-03,DAILY,385884.95,252789.35,24765.75,108329.85,EU_CENTRAL,Y,2024-10-03T23:59:00,2024-10-03T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.543368,1,True
EXP00000643,2024-10-04,DAILY,356459.82,221503.44,23969.69,110986.69,US_WEST,Y,2024-10-04T23:59:00,2024-10-04T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.543368,1,True
EXP00000644,2024-10-05,DAILY,331859.61,234370.29,22824.78,74664.54,US_EAST,Y,2024-10-05T23:59:00,2024-10-05T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.543368,1,True
EXP00000645,2024-10-06,DAILY,358015.88,232401.42,22557.58,103056.88,EU_CENTRAL,Y,2024-10-06T23:59:00,2024-10-06T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.543368,1,True
EXP00000646,2024-10-07,DAILY,371434.13,239835.44,25312.06,106286.63,EU_CENTRAL,Y,2024-10-07T23:59:00,2024-10-07T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.543368,1,True
EXP00000647,2024-10-08,DAILY,283935.64,195385.55,20397.56,68152.53,LATAM,Y,2024-10-08T23:59:00,2024-10-08T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.543368,1,True
